PAGE_ID	PAGE_NAME	PAGE_URL	IS_ROUTE
1524	Frugal Chariot	/v/frugal-chariot/106599342	true
1525	Funkadelic	/v/funkadelic/105866459	true
1526	Glory Be 	/v/glory-be-/107857060	true
1527	Go Easy Billy Clyde!	/v/go-easy-billy-clyde/106282988	true
1528	Goodstone	/v/goodstone/105867546	true
1529	Hardcore Jollies	/v/hardcore-jollies/105868713	true
1530	Headstone Surfer	/v/headstone-surfer/105866439	true
1531	Infidel, The	/v/the-infidel/107122332	true
1532	Joe Camel	/v/joe-camel/106383603	true
1533	L'ile Au Ciel	/v/lile-au-ciel/105868726	true
1534	Local Color	/v/local-color/105867551	true
1535	Manic Impression	/v/manic-impression/105866451	true
1536	Orange Juice	/v/orange-juice/106599268	true
1537	Prime Directive	/v/prime-directive/105869244	true
1538	Red Hot Chilli Pepper	/v/red-hot-chilli-pepper/105869231	true
1539	Rite of Passage	/v/rite-of-passage/105866429	true
1540	Seppuku	/v/seppuku/106599306	true
1541	Smokin' Joe	/v/smokin-joe/106282997	true
1542	Sparkey Goes Crack Climbing	/v/sparkey-goes-crack-climbing/105871970	true
1543	There Goes the Neighborhood	/v/there-goes-the-neighborhood/106283004	true
1544	Up Swift Creek Without A Paddle	/v/up-swift-creek-without-a-paddle/105869239	true
1545	Veldhaus Route	/v/veldhaus-route/105918104	true
1546	Critical Crystal	/v/critical-crystal/111975891	true
1547	Friction Slab	/v/friction-slab/111975858	true
1548	Swiggity Swag the Nightmare Stag	/v/swiggity-swag-the-nightmare-stag/108791007	true
1549	Table Top	/v/table-top/111975909	true
1550	Way of the Leaf, The	/v/the-way-of-the-leaf/106837545	true
1551	American Crack	/v/american-crack/105889552	true
1552	American Wall	/v/american-wall/105889548	true
1553	Battlement, The	/v/the-battlement/105870284	true
1554	Bedtime for Bonzo	/v/bedtime-for-bonzo/105871977	true
1555	Blue Runner	/v/blue-runner/105970537	true
1556	Bombs Bursting	/v/bombs-bursting/105872466	true
1557	Bonzo's Revenge	/v/bonzos-revenge/111084937	true
1558	Calypso I	/v/calypso-i/106129927	true
1559	Calypso II	/v/calypso-ii/106129702	true
1560	Calypso III	/v/calypso-iii/105919570	true
1561	Fading Memory	/v/fading-memory/105889556	true
1562	Fortress Grunges	/v/fortress-grunges/111084958	true
1563	Get Outta My Way	/v/get-outta-my-way/108150461	true
1564	Horny Bitch	/v/horny-bitch/105886627	true
1565	Lost in Space	/v/lost-in-space/112040438	true
1566	Party Time	/v/party-time/105870326	true
1567	Route 48	/v/route-48/106730087	true
1568	Scratch Your Face	/v/scratch-your-face/106045399	true
1569	Serpent	/v/serpent/105919564	true
1570	Snake	/v/snake/105919554	true
1571	Thunder Chicken	/v/thunder-chicken/110268453	true
1572	Turret, The	/v/the-turret/106730108	true
1573	Where Lizards Dare	/v/where-lizards-dare/105919793	true
1574	Big Toe Arete	/v/big-toe-arete/109499201	true
1575	Black Magic Arete	/v/black-magic-arete/106837486	true
1576	Callandor	/v/callandor/106837495	true
1577	Constellation	/v/constellation/106837515	true
1578	Dangatang	/v/dangatang/111184533	true
1579	Diamond In The Rough	/v/diamond-in-the-rough/105860768	true
1580	Father's Day	/v/fathers-day/105870764	true
1581	Fictitious Egg, The	/v/the-fictitious-egg/106840221	true
1582	Flying Monkeys	/v/flying-monkeys/105870231	true
1583	Hollow Threat	/v/hollow-threat/106840193	true
1584	In The Middle	/v/in-the-middle/109499279	true
1585	Let the Wookie Win	/v/let-the-wookie-win/106730262	true
1586	Lolliop Kids	/v/lolliop-kids/105870239	true
1587	Mandarin	/v/mandarin/105870781	true
1588	My Sexy Cranberry	/v/my-sexy-cranberry/106837525	true
1589	No Place Like Home	/v/no-place-like-home/105870227	true
1590	Oz	/v/oz/105860773	true
1591	Ruby Slippers	/v/ruby-slippers/105870235	true
1592	Saint George	/v/saint-george/111184639	true
1593	Sharp	/v/sharp/105870665	true
1594	Shelf Life	/v/shelf-life/106730270	true
1595	Shining, The	/v/the-shining/105870653	true
1596	Skittles	/v/skittles/106837502	true
1597	TNT	/v/tnt/111858868	true
1598	Toto	/v/toto/109499027	true
1599	Watto (SDS)	/v/watto-sds/109499156	true
1600	Whiteout	/v/whiteout/105870659	true
1601	Whiteout Direct (aka Nerds)	/v/whiteout-direct-aka-nerds/105870771	true
1602	Wolverine	/v/wolverine/105880931	true
1603	Yellow Brick Road	/v/yellow-brick-road/105870649	true
1604	Commencement	/v/commencement/105917962	true
1605	Corpus Delicti	/v/corpus-delicti/111889920	true
1606	Dave the Dude	/v/dave-the-dude/106169442	true
1607	Doppler Effect	/v/doppler-effect/105870316	true
1608	Drop the Anchor	/v/drop-the-anchor/105870321	true
1609	Good Times	/v/good-times/105917970	true
1610	Grunge Face	/v/grunge-face/108144688	true
1611	Inhibitor	/v/inhibitor/105917957	true
1612	Jack in the Pulpit	/v/jack-in-the-pulpit/105917977	true
1613	King Me	/v/king-me/105964688	true
1614	Learning Curve, The	/v/the-learning-curve/107621628	true
1615	Martin Rides Again	/v/martin-rides-again/107433601	true
1616	No Return	/v/no-return/105978349	true
1617	Pearl, The	/v/the-pearl/106837482	true
1618	Rifleman, The	/v/the-rifleman/111400357	true
1619	Sick Puppies	/v/sick-puppies/108392771	true
1620	Silently Does the Sun Shine	/v/silently-does-the-sun-shine/107667743	true
1621	Soul Ram	/v/soul-ram/107389163	true
1622	Super Dario	/v/super-dario/106121898	true
1623	Underling, The	/v/the-underling/105867266	true
1624	What's Right with the Underling	/v/whats-right-with-the-underling/108383761	true
1625	Blister in the Sun	/v/blister-in-the-sun/106837476	true
1626	Day Dreaming	/v/day-dreaming/105917914	true
1627	Day Tripping	/v/day-tripping/107051854	true
1628	Foxfire	/v/foxfire/105854070	true
1629	Twin Cracks	/v/twin-cracks/105917918	true
1630	Beeneling, The	/v/the-beeneling/113327074	true
1631	Dog Dreamin'	/v/dog-dreamin/113531010	true
1632	Frenchburg Overhangs	/v/frenchburg-overhangs/108437340	true
1633	In Search of the Beeneling	/v/in-search-of-the-beeneling/113327140	true
1634	What's Left of the Beeneling	/v/whats-left-of-the-beeneling/108438115	true
1635	Chickenhead Better Than No Head	/v/chickenhead-better-than-no-head/107334506	true
1636	God Save the Queen	/v/god-save-the-queen/106371729	true
1637	Green Eggs	/v/green-eggs/105872434	true
1638	Grinch, The	/v/the-grinch/105872871	true
1639	Griptospuridiam	/v/griptospuridiam/107334542	true
1640	Ham	/v/ham/105872442	true
1641	Logic and Proportion	/v/logic-and-proportion/107334531	true
1642	Lorax Tree, The	/v/the-lorax-tree/107353511	true
1643	One Fist, Two Fist, Red Fist, Blue Fist	/v/one-fist-two-fist-red-fist-blue-fist/105871488	true
1644	Orange Crush	/v/orange-crush/108192500	true
1645	Over the Hedge	/v/over-the-hedge/105871304	true
1646	Sam I Am	/v/sam-i-am/107884601	true
1647	Seuss is Dead	/v/seuss-is-dead/107353501	true
1648	Star Bellied Sneeches	/v/star-bellied-sneeches/107574134	true
1649	Sylvester McMonkey McBean (aka Snitches)	/v/sylvester-mcmonkey-mcbean-aka-snitches/108192487	true
1650	Theodor Seuss Geisel	/v/theodor-seuss-geisel/110965911	true
1651	Whoville	/v/whoville/105873399	true
1652	Bolt Route	/v/bolt-route/112904472	true
1653	Standard Route	/v/standard-route/105866010	true
1654	Warm Up	/v/warm-up/105870792	true
1655	Baptist Preacher	/v/baptist-preacher/107699096	true
1656	Camp	/v/camp/107388632	true
1657	Crag	/v/crag/107388654	true
1658	Store	/v/store/107388644	true
1659	Horse and His Boy, The	/v/the-horse-and-his-boy/112250253	true
1660	Prince Caspian	/v/prince-caspian/112250263	true
1661	Stranger Than Paradise	/v/stranger-than-paradise/105870787	true
1662	Afternoon Buzz	/v/afternoon-buzz/112269960	true
1663	Beer-Thirty	/v/beer-thirty/111591136	true
1664	Darkness Falls	/v/darkness-falls/108341662	true
1665	Evening Wood	/v/evening-wood/111790261	true
1666	Fake ID	/v/fake-id/113642598	true
1667	Fray Train, The	/v/the-fray-train/111790305	true
1668	Hang Over	/v/hang-over/111591162	true
1669	High Life	/v/high-life/111790326	true
1670	Korsakoff Syndrome	/v/korsakoff-syndrome/112162687	true
1671	Morning Wood	/v/morning-wood/108401317	true
1672	Sluts are Cool	/v/sluts-are-cool/111281182	true
1673	Summer Shandy	/v/summer-shandy/112827796	true
1674	Trailer Trashed	/v/trailer-trashed/108086116	true
1675	Blue Sky	/v/blue-sky/105868158	true
1676	East Face J Rock	/v/east-face-j-rock/105868169	true
1677	Little White Lie	/v/little-white-lie/105868153	true
1678	Bear's Den, The	/v/the-bears-den/108387175	false
1679	Chocolate Factory	/v/chocolate-factory/106229629	false
1680	Motherlode, The	/v/the-motherlode/106124299	false
1681	Unlode, The	/v/the-unlode/106927882	false
1682	Unbridled	/v/unbridled/106927891	true
1683	Undesirable	/v/undesirable/106927939	true
1684	Unworthy	/v/unworthy/106927926	true
1685	Buckeye Buttress	/v/buckeye-buttress/111129478	false
1686	GMC Wall	/v/gmc-wall/111129488	false
1687	Madness Cave	/v/madness-cave/111129496	false
1688	Undertow Wall	/v/undertow-wall/111129504	false
1689	Warm-Up Wall	/v/warm-up-wall/111129484	false
1690	All In	/v/all-in/111085447	true
1691	Ben	/v/ben/107934642	true
1692	Breathe Right	/v/breathe-right/106975155	true
1693	Injured Reserve	/v/injured-reserve/106484453	true
1694	Laura	/v/laura/107899800	true
1695	Purdy Mouth	/v/purdy-mouth/109089998	true
1696	So Low	/v/so-low/110329120	true
1697	Swahili Slang	/v/swahili-slang/106598941	true
1698	Trust in Jesus	/v/trust-in-jesus/106577231	true
1699	Ale-8-One	/v/ale-8-one/106445478	true
1700	Burlier's Bane	/v/burliers-bane/106538496	true
1701	Chainsaw Massacre	/v/chainsaw-massacre/106153682	true
1702	Convicted	/v/convicted/106598931	true
1703	Crime Time	/v/crime-time/106756611	true
1704	Flux Capacitor	/v/flux-capacitor/106417464	true
1705	Harvest	/v/harvest/106417458	true
1706	High Hard One (aka Subman), The	/v/the-high-hard-one-aka-subman/106736608	true
1707	Hoofmaker	/v/hoofmaker/106417447	true
1708	Kick Me In The Jimmie	/v/kick-me-in-the-jimmie/106484047	true
1709	Leave it to Beavis	/v/leave-it-to-beavis/106585384	true
1710	Low Easy One, The	/v/the-low-easy-one/106895870	true
1711	Resurrection	/v/resurrection/106727829	true
1712	Rocket Dog	/v/rocket-dog/106305165	true
1713	Sauce, The	/v/the-sauce/106925412	true
1714	Scrambled Porn	/v/scrambled-porn/112224367	true
1715	Skin Boat	/v/skin-boat/106579687	true
1716	SKWBA	/v/skwba/106928753	true
1717	Snapper	/v/snapper/106575787	true
1718	Stabbed in the Back	/v/stabbed-in-the-back/107359867	true
1719	Stella	/v/stella/106895836	true
1720	Team Wilson	/v/team-wilson/106916504	true
1721	Tuna Town	/v/tuna-town/106393414	true
1722	Verdict, The	/v/the-verdict/106932351	true
1723	BOHICA	/v/bohica/106575756	true
1724	Flour Power	/v/flour-power/106969206	true
1725	Forty Ounces of Justice	/v/forty-ounces-of-justice/106585375	true
1726	Madness, The	/v/the-madness/106575777	true
1727	Omaha Beach	/v/omaha-beach/111342844	true
1728	Pushing Up Daisies	/v/pushing-up-daisies/106969249	true
1729	Transworld Depravity	/v/transworld-depravity/107392101	true
1730	8 Ball	/v/8-ball/106575765	true
1731	Cutthroat	/v/cutthroat/107055941	true
1732	False Positive	/v/false-positive/108646527	true
1733	Hot For Teacher	/v/hot-for-teacher/106969294	true
1734	Snooker	/v/snooker/107055936	true
1735	White Man's Overbite	/v/white-mans-overbite/107152892	true
1736	Ball Scratcher	/v/ball-scratcher/106598936	true
1737	Buff the Wood	/v/buff-the-wood/106261131	true
1738	Chronic, The	/v/the-chronic/108371294	true
1739	Cream Machine, The	/v/the-cream-machine/111312748	true
1740	Golden Touch	/v/golden-touch/106543000	true
1741	Heart Shaped Box	/v/heart-shaped-box/106286388	true
1742	Leftomaniac	/v/leftomaniac/110343233	true
1743	One-Eyed Willy Up the Back	/v/one-eyed-willy-up-the-back/107195921	true
1744	Overdrive	/v/overdrive/112278421	true
1745	Reacharound, The	/v/the-reacharound/107055948	true
1746	Rug Muncher	/v/rug-muncher/111378920	true
1747	Stain	/v/stain/106286382	true
1748	Trad Sucker	/v/trad-sucker/106164148	true
1749	Twisted	/v/twisted/106969274	true
1750	Andy Man Can, The	/v/the-andy-man-can/106229634	true
1751	Augustus Gloop	/v/augustus-gloop/107756397	true
1752	Babinski sign 	/v/babinski-sign-/107892923	true
1753	Ball Nuts and Brassies (Aka Broken Ankles)	/v/ball-nuts-and-brassies-aka-broken-ankles/108640441	true
1754	Bleak December	/v/bleak-december/107401205	true
1755	Breakin the Law	/v/breakin-the-law/111855528	true
1756	Butane Junky	/v/butane-junky/110239204	true
1757	Buttercup	/v/buttercup/108412856	true
1758	Cat's Demise	/v/cats-demise/107759737	true
1759	Charlie	/v/charlie/108415831	true
1760	Chocolate River	/v/chocolate-river/106453181	true
1761	Climactic Crush	/v/climactic-crush/109695218	true
1762	Dainty Butterfly, The	/v/the-dainty-butterfly/111312129	true
1763	Death by Chocolate	/v/death-by-chocolate/112337789	true
1764	Easy Pickins	/v/easy-pickins/107667789	true
1765	EGBG	/v/egbg/108766319	true
1766	Enkidu	/v/enkidu/107892916	true
1767	Fatman	/v/fatman/110325706	true
1768	Fickelgruber	/v/fickelgruber/108384261	true
1769	For Your Health	/v/for-your-health/108206728	true
1770	Gene Wilder	/v/gene-wilder/108430483	true
1771	Gilgamesh	/v/gilgamesh/108126174	true
1772	Glass Elevator, The	/v/the-glass-elevator/106927822	true
1773	Gobstopper	/v/gobstopper/107667776	true
1774	Golden Ticket	/v/golden-ticket/108521478	true
1775	Grandpa Joe	/v/grandpa-joe/109480361	true
1776	Grumpalump	/v/grumpalump/108341815	true
1777	Hip to the Jive	/v/hip-to-the-jive/107379148	true
1778	Icebreaker	/v/icebreaker/108128595	true
1779	J Rat's Back	/v/j-rats-back/106453221	true
1780	Juggernaut, The	/v/the-juggernaut/109770822	true
1781	Loompa	/v/loompa/106927842	true
1782	Malice	/v/malice/106968288	true
1783	Mike Teavee	/v/mike-teavee/108749249	true
1784	Molten	/v/molten/108055657	true
1785	Mr. P.	/v/mr-p/107921969	true
1786	Naked	/v/naked/108341704	true
1787	Old School Chocolate	/v/old-school-chocolate/112415973	true
1788	One Side Makes You Taller	/v/one-side-makes-you-taller/107379134	true
1789	Oompa	/v/oompa/106782060	true
1790	Perfect Puzzle	/v/perfect-puzzle/112913180	true
1791	Pure Imagination	/v/pure-imagination/108366830	true
1792	Robotic Thumb	/v/robotic-thumb/107892930	true
1793	Scarlet Scorchdropper	/v/scarlet-scorchdropper/111756736	true
1794	Snarf Victory	/v/snarf-victory/109480386	true
1795	Snozzberries	/v/snozzberries/108411358	true
1796	Squirrelworker	/v/squirrelworker/111145636	true
1797	Strongyloides	/v/strongyloides/107667783	true
1798	Sugar Rush	/v/sugar-rush/107074597	true
1799	Sunday Night Cockfights	/v/sunday-night-cockfights/111378943	true
1800	Swedish Fish	/v/swedish-fish/108043545	true
1801	Team Tough on Tour	/v/team-tough-on-tour/108429570	true
1802	Theobroma	/v/theobroma/109770874	true
1803	Throbbing Emotions	/v/throbbing-emotions/108064675	true
1804	Through the Looking Glass	/v/through-the-looking-glass/108640459	true
1805	Toxicodendron	/v/toxicodendron/109695855	true
1806	Willy Wonka	/v/willy-wonka/108749213	true
1807	Wobbler	/v/wobbler/109472352	true
1808	Wonkaholic	/v/wonkaholic/107379163	true
1809	72 Hour Energy	/v/72-hour-energy/110261773	true
1810	C Quest R	/v/c-quest-r/110330437	true
1811	Clay City Exit	/v/clay-city-exit/110270655	true
1812	Gandee Candy	/v/gandee-candy/108389072	true
1813	Golden Snow Cone	/v/golden-snow-cone/109469913	true
1814	Low Hanging Fruit	/v/low-hanging-fruit/110270679	true
1815	Mooch	/v/mooch/110330421	true
1816	Off The Couch	/v/off-the-couch/111304044	true
1817	Pinkalicious	/v/pinkalicious/111292167	true
1818	Psychopomp	/v/psychopomp/111251858	true
1819	Routeburglar 	/v/routeburglar-/111281142	true
1820	Shadow Enhancement	/v/shadow-enhancement/110261825	true
1821	Squatter	/v/squatter/111790387	true
1822	Tar Baby	/v/tar-baby/109469891	true
1823	All Cracked Up	/v/all-cracked-up/105869528	true
1824	Foggy Mountain Breakdown	/v/foggy-mountain-breakdown/105869511	true
1825	Jolly Roger, The	/v/the-jolly-roger/105869502	true
1826	Mountain View Drive-In	/v/mountain-view-drive-in/105869516	true
